#2013-09-05T10:01:18NZST
#System Version : ant-1.8.4
#Source Packages: org.apache.tools
#Ignore Packages: 
#Distributed    : apache-ant-1.8.4/src/main,apache-ant-1.8.4/src/tests/junit
#Source Roots   : apache-ant-1.8.4/src,apache-ant-1.8.4/src/etc/testcases/core/containersrc,apache-ant-1.8.4/src/etc/testcases/core/loaderref/src,apache-ant-1.8.4/src/etc/testcases/taskdefs/apt,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input,apache-ant-1.8.4/src/etc/testcases/taskdefs/manifestclasspath,apache-ant-1.8.4/src/etc/testcases/taskdefs/optional/depend/src1,apache-ant-1.8.4/src/etc/testcases/taskdefs/optional/depend/src2,apache-ant-1.8.4/src/etc/testcases/taskdefs/optional/depend/src3,apache-ant-1.8.4/src/etc/testcases/taskdefs/optional/depend/src4,apache-ant-1.8.4/src/etc/testcases/taskdefs/optional/depend/src5,apache-ant-1.8.4/src/etc/testcases/taskdefs/optional/javah/input,apache-ant-1.8.4/src/etc/testcases/taskdefs/rmic/src,apache-ant-1.8.4/src/etc/testcases/types/assertions,apache-ant-1.8.4/src/main,apache-ant-1.8.4/src/tests/antunit/core/location/src,apache-ant-1.8.4/src/tests/antunit/core/uuencode/src,apache-ant-1.8.4/src/tests/antunit/taskdefs/javac-dir/good-src,apache-ant-1.8.4/src/tests/antunit/taskdefs/optional/junit/src,apache-ant-1.8.4/src/tests/junit
#1. Fully-qualified type name
#2. location in bin
#3. location in src
#4. 0=in src pkg (user-defined), 1=not in src pkg. See 'Source Packages' above
#5. 0=both bin and src, 1=bin only, 2=src only
#6. 0=distributed, 1 = not distributed. Source code in 'Distributed' above
#7. 0=top-level public, 4=top-level non-public, 1=top-level different name, 2=nested, 3=probably haven't seen source, -1 no source, or not parsed
#8. LOC - physical lines in file (for public type only)
#9. NCLOC - non-commented lines of code in file (for public type only)
#
Junk1		apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk1.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk2.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk3.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk4.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk5.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk6.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk7.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk9.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk1.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk2.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk3.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk4.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk5.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk6.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk7.java,apache-ant-1.8.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk8.java	1	2	1	0	12	10
RemoteTimestamp		apache-ant-1.8.4/src/etc/testcases/taskdefs/rmic/src/RemoteTimestamp.java	1	2	1	0	26	5
RemoteTimestampImpl		apache-ant-1.8.4/src/etc/testcases/taskdefs/rmic/src/RemoteTimestampImpl.java	1	2	1	0	28	7
Simple		apache-ant-1.8.4/src/tests/antunit/taskdefs/javac-dir/good-src/Simple.java	1	2	1	0	20	2
Task1		apache-ant-1.8.4/src/etc/testcases/core/loaderref/src/Task1.java	1	2	1	0	21	3
org.apache.tools.ant.filters.BaseFilterReader	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/BaseFilterReader.java	0	0	0	0	198	76
org.apache.tools.ant.filters.BaseParamFilterReader	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/BaseParamFilterReader.java	0	0	0	0	73	22
org.apache.tools.ant.filters.ChainableReader	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/ChainableReader.java	0	0	0	0	37	5
org.apache.tools.ant.filters.ClassConstants	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/ClassConstants.java	0	0	0	0	164	80
org.apache.tools.ant.filters.ConcatFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/ConcatFilter.java	0	0	0	0	215	92
org.apache.tools.ant.filters.ConcatFilterTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/ConcatFilterTest.java	0	2	0	0	154	93
org.apache.tools.ant.filters.DynamicFilterTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/DynamicFilterTest.java	0	2	0	0	112	73
org.apache.tools.ant.filters.EscapeUnicode	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/EscapeUnicode.java	0	0	0	0	123	45
org.apache.tools.ant.filters.EscapeUnicodeTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/EscapeUnicodeTest.java	0	2	0	0	52	23
org.apache.tools.ant.filters.ExpandProperties	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/ExpandProperties.java	0	0	0	0	138	63
org.apache.tools.ant.filters.ExpandProperties$1	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/ExpandProperties.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	0	1008	578
org.apache.tools.ant.filters.FixCrLfFilter$AddAsisRemove	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$AddEofFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$AddTabFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$CrLf	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$MaskJavaTabLiteralsFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$NormalizeEolFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$RemoveEofFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$RemoveTabFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.FixCrLfFilter$SimpleFilterReader	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.HeadFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/HeadFilter.java	0	0	0	0	221	98
org.apache.tools.ant.filters.HeadTailTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/HeadTailTest.java	0	2	0	0	131	89
org.apache.tools.ant.filters.LineContains	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/LineContains.java	0	0	0	0	243	94
org.apache.tools.ant.filters.LineContains$Contains	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/LineContains.java	0	0	0	2	0	0
org.apache.tools.ant.filters.LineContainsRegExp	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/LineContainsRegExp.java	0	0	0	0	241	104
org.apache.tools.ant.filters.LineContainsTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/LineContainsTest.java	0	2	0	0	56	26
org.apache.tools.ant.filters.NoNewLineTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/NoNewLineTest.java	0	2	0	0	49	17
org.apache.tools.ant.filters.PrefixLines	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/PrefixLines.java	0	0	0	0	163	68
org.apache.tools.ant.filters.ReplaceTokens	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java	0	0	0	0	396	204
org.apache.tools.ant.filters.ReplaceTokens$Token	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java	0	0	0	2	0	0
org.apache.tools.ant.filters.ReplaceTokensTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/ReplaceTokensTest.java	0	2	0	0	59	29
org.apache.tools.ant.filters.SortFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java	0	0	0	0	375	137
org.apache.tools.ant.filters.SortFilter$1	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.StringInputStream	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/StringInputStream.java	0	0	0	0	49	11
org.apache.tools.ant.filters.StripJavaComments	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/StripJavaComments.java	0	0	0	0	145	65
org.apache.tools.ant.filters.StripJavaCommentsTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/StripJavaCommentsTest.java	0	2	0	0	52	23
org.apache.tools.ant.filters.StripLineBreaks	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/StripLineBreaks.java	0	0	0	0	153	59
org.apache.tools.ant.filters.StripLineComments	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/StripLineComments.java	0	0	0	0	236	94
org.apache.tools.ant.filters.StripLineComments$Comment	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/StripLineComments.java	0	0	0	2	0	0
org.apache.tools.ant.filters.SuffixLines	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/SuffixLines.java	0	0	0	0	173	77
org.apache.tools.ant.filters.TabsToSpaces	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TabsToSpaces.java	0	0	0	0	154	61
org.apache.tools.ant.filters.TailFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TailFilter.java	0	0	0	0	242	114
org.apache.tools.ant.filters.TokenFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	0	711	335
org.apache.tools.ant.filters.TokenFilter$1	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$ChainableReaderFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$ContainsRegex	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$ContainsString	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$DeleteCharacters	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$FileTokenizer	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$Filter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$IgnoreBlank	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$ReplaceRegex	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$ReplaceString	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$StringTokenizer	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilter$Trim	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java	0	0	0	2	0	0
org.apache.tools.ant.filters.TokenFilterTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/filters/TokenFilterTest.java	0	2	0	0	296	228
org.apache.tools.ant.filters.UniqFilter	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/filters/UniqFilter.java	0	0	0	0	37	8
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/optional/j2ee/AbstractHotDeploymentTool.java	0	0	0	0	193	59
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/optional/j2ee/GenericHotDeploymentTool.java	0	0	0	0	140	44
org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/optional/j2ee/HotDeploymentTool.java	0	0	0	0	61	12
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/optional/j2ee/JonasHotDeploymentTool.java	0	0	0	0	251	105
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/optional/j2ee/ServerDeploy.java	0	0	0	0	152	43
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/optional/j2ee/WebLogicHotDeploymentTool.java	0	0	0	0	247	110
org.apache.tools.ant.taskdefs.condition.And	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/And.java	0	0	0	0	49	15
org.apache.tools.ant.taskdefs.condition.AntVersion	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/AntVersion.java	0	0	0	0	171	96
org.apache.tools.ant.taskdefs.condition.AntVersionTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/AntVersionTest.java	0	2	0	0	43	16
org.apache.tools.ant.taskdefs.condition.Condition	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Condition.java	0	0	0	0	35	5
org.apache.tools.ant.taskdefs.condition.ConditionBase	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/ConditionBase.java	0	0	0	0	280	83
org.apache.tools.ant.taskdefs.condition.Contains	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Contains.java	0	0	0	0	76	24
org.apache.tools.ant.taskdefs.condition.ContainsTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/ContainsTest.java	0	2	0	0	43	15
org.apache.tools.ant.taskdefs.condition.Equals	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Equals.java	0	0	0	0	148	71
org.apache.tools.ant.taskdefs.condition.EqualsTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/EqualsTest.java	0	2	0	0	56	25
org.apache.tools.ant.taskdefs.condition.FilesMatch	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java	0	0	0	0	100	34
org.apache.tools.ant.taskdefs.condition.HasFreeSpace	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/HasFreeSpace.java	0	0	0	0	101	45
org.apache.tools.ant.taskdefs.condition.HasMethod	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/HasMethod.java	0	0	0	0	192	115
org.apache.tools.ant.taskdefs.condition.Http	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Http.java	0	0	0	0	116	57
org.apache.tools.ant.taskdefs.condition.HttpTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/HttpTest.java	0	2	0	0	61	27
org.apache.tools.ant.taskdefs.condition.IsFailure	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsFailure.java	0	0	0	0	54	14
org.apache.tools.ant.taskdefs.condition.IsFailureTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/IsFailureTest.java	0	2	0	0	43	13
org.apache.tools.ant.taskdefs.condition.IsFalse	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsFalse.java	0	0	0	0	55	15
org.apache.tools.ant.taskdefs.condition.IsFileSelected	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsFileSelected.java	0	0	0	0	80	36
org.apache.tools.ant.taskdefs.condition.IsFileSelectedTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/IsFileSelectedTest.java	0	2	0	0	53	27
org.apache.tools.ant.taskdefs.condition.IsLastModified	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsLastModified.java	0	0	0	0	198	128
org.apache.tools.ant.taskdefs.condition.IsLastModified$1	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsLastModified.java	0	0	0	2	0	0
org.apache.tools.ant.taskdefs.condition.IsLastModified$CompareMode	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsLastModified.java	0	0	0	2	0	0
org.apache.tools.ant.taskdefs.condition.IsReachable	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsReachable.java	0	0	0	0	207	98
org.apache.tools.ant.taskdefs.condition.IsReachableTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/IsReachableTest.java	0	2	0	0	82	48
org.apache.tools.ant.taskdefs.condition.IsReference	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsReference.java	0	0	0	0	89	38
org.apache.tools.ant.taskdefs.condition.IsReferenceTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/IsReferenceTest.java	0	2	0	0	59	27
org.apache.tools.ant.taskdefs.condition.IsSet	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsSet.java	0	0	0	0	51	15
org.apache.tools.ant.taskdefs.condition.IsSigned	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsSigned.java	0	0	0	0	152	92
org.apache.tools.ant.taskdefs.condition.IsSignedTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/IsSignedTest.java	0	2	0	0	48	22
org.apache.tools.ant.taskdefs.condition.IsTrue	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/IsTrue.java	0	0	0	0	55	15
org.apache.tools.ant.taskdefs.condition.Matches	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Matches.java	0	0	0	0	119	52
org.apache.tools.ant.taskdefs.condition.Not	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Not.java	0	0	0	0	50	14
org.apache.tools.ant.taskdefs.condition.Or	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Or.java	0	0	0	0	49	15
org.apache.tools.ant.taskdefs.condition.Os	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/Os.java	0	0	0	0	321	130
org.apache.tools.ant.taskdefs.condition.ParserSupports	apache-ant-1.8.4/lib/ant.jar	apache-ant-1.8.4/src/main/org/apache/tools/ant/taskdefs/condition/ParserSupports.java	0	0	0	0	151	83
org.apache.tools.ant.taskdefs.condition.ParserSupportsTest		apache-ant-1.8.4/src/tests/junit/org/apache/tools/ant/taskdefs/condition/ParserSupportsTest.java	0	2	0	0	70	37
